pid,tick,latency
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,2408,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,0,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,0,53.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,1,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,1,55
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,2,26.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,2,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,3,26
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,3,54.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,4,27.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,4,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,5,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,5,55.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,6,26.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,6,60.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,7,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,7,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,8,35.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,8,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,9,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,9,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,10,26
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,10,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,11,26
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,11,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,12,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,12,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,13,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,13,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,14,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,14,58
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,15,26.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,15,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,16,35.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,16,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,17,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,17,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,18,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,18,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,19,26.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,19,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,20,24
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,20,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,21,27.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,21,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,22,26
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,22,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,23,25.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,23,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,24,24
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,24,54.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,25,25.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,25,53.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,26,25
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,26,53
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,27,24
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,27,56
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,28,26.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,28,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,29,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,29,55
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,30,27.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,30,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,31,27
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,31,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,32,27
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,32,52.5
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,33,27.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,33,54
3249-c7207757-8ab0-4e12-957e-5baff0da2c8a,34,24.5
9440-a04ecb59-cc7a-4fa2-9979-314a7ccea696,34,53
